2020-10-27 21:48:46,149: INFO: running train_word2vec_model.py data/wiki.zh.text wiki.zh.text.model wiki.zh.text.vector
2020-10-27 21:48:46,150: INFO: collecting all words and their counts
2020-10-28 08:56:51,926: INFO: EPOCH 1 - PROGRESS: at 19.12% examples, 79128 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:53,212: INFO: EPOCH 1 - PROGRESS: at 19.18% examples, 78559 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:56:54,387: INFO: EPOCH 1 - PROGRESS: at 19.24% examples, 78130 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:56:55,764: INFO: EPOCH 1 - PROGRESS: at 19.30% examples, 77614 words/s, in_qsize 7, out_qsize 5
2020-10-28 08:56:57,173: INFO: EPOCH 1 - PROGRESS: at 19.37% examples, 77144 words/s, in_qsize 9, out_qsize 6
2020-10-28 08:56:58,433: INFO: EPOCH 1 - PROGRESS: at 19.46% examples, 76762 words/s, in_qsize 9, out_qsize 7
2020-10-28 08:56:59,457: INFO: EPOCH 1 - PROGRESS: at 19.58% examples, 76599 words/s, in_qsize 13, out_qsize 0
2020-10-28 08:57:00,551: INFO: EPOCH 1 - PROGRESS: at 19.65% examples, 76256 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:57:02,231: INFO: EPOCH 1 - PROGRESS: at 19.78% examples, 75774 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:57:03,394: INFO: EPOCH 1 - PROGRESS: at 19.86% examples, 75483 words/s, in_qsize 9, out_qsize 0
2020-10-28 08:57:04,416: INFO: EPOCH 1 - PROGRESS: at 19.97% examples, 75338 words/s, in_qsize 4, out_qsize 0
2020-10-28 08:57:05,591: INFO: EPOCH 1 - PROGRESS: at 19.99% examples, 74843 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:57:07,778: INFO: EPOCH 1 - PROGRESS: at 20.06% examples, 74070 words/s, in_qsize 13, out_qsize 3
2020-10-28 08:57:09,157: INFO: EPOCH 1 - PROGRESS: at 20.18% examples, 73811 words/s, in_qsize 8, out_qsize 0
2020-10-28 08:57:10,230: INFO: EPOCH 1 - PROGRESS: at 20.28% examples, 73625 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:11,306: INFO: EPOCH 1 - PROGRESS: at 20.36% examples, 73393 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:12,362: INFO: EPOCH 1 - PROGRESS: at 20.45% examples, 73179 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:13,387: INFO: EPOCH 1 - PROGRESS: at 20.54% examples, 72965 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:15,241: INFO: EPOCH 1 - PROGRESS: at 20.63% examples, 72396 words/s, in_qsize 1, out_qsize 1
2020-10-28 08:57:16,438: INFO: EPOCH 1 - PROGRESS: at 20.69% examples, 72099 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:57:17,610: INFO: EPOCH 1 - PROGRESS: at 20.76% examples, 71841 words/s, in_qsize 0, out_qsize 2
2020-10-28 08:57:18,694: INFO: EPOCH 1 - PROGRESS: at 20.87% examples, 71675 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:19,713: INFO: EPOCH 1 - PROGRESS: at 20.97% examples, 71458 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:21,100: INFO: EPOCH 1 - PROGRESS: at 21.02% examples, 71084 words/s, in_qsize 3, out_qsize 0
2020-10-28 08:57:22,210: INFO: EPOCH 1 - PROGRESS: at 21.12% examples, 70897 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:57:23,349: INFO: EPOCH 1 - PROGRESS: at 21.23% examples, 70713 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:57:24,451: INFO: EPOCH 1 - PROGRESS: at 21.30% examples, 70447 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:25,543: INFO: EPOCH 1 - PROGRESS: at 21.35% examples, 70150 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:57:26,666: INFO: EPOCH 1 - PROGRESS: at 21.45% examples, 69905 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:27,796: INFO: EPOCH 1 - PROGRESS: at 21.52% examples, 69649 words/s, in_qsize 0, out_qsize 1
2020-10-28 08:57:28,797: INFO: EPOCH 1 - PROGRESS: at 21.59% examples, 69429 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:29,808: INFO: EPOCH 1 - PROGRESS: at 21.66% examples, 69196 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:30,977: INFO: EPOCH 1 - PROGRESS: at 21.73% examples, 68952 words/s, in_qsize 1, out_qsize 0
2020-10-28 08:57:32,236: INFO: EPOCH 1 - PROGRESS: at 21.77% examples, 68587 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:33,345: INFO: EPOCH 1 - PROGRESS: at 21.84% examples, 68379 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:34,509: INFO: EPOCH 1 - PROGRESS: at 21.91% examples, 68144 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:35,674: INFO: EPOCH 1 - PROGRESS: at 21.95% examples, 67828 words/s, in_qsize 0, out_qsize 0
2020-10-28 08:57:36,896: INFO: EPOCH 1 - PROGRESS: at 21.99% examples, 67508 words/s, in_qsize 0, out_qsize 2
